"","ENSEMBL","ENTREZID","SYMBOL","TXCHROM","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000139719","ENSG00000139719","65082","VPS33A","chr12",-0.0315866723952725,4.35751569019879,-1.20659095572224,0.228937610908695,0.356693767411587,-6.17104517607354
"ENSG00000182489","ENSG00000182489","402415","XKRX","chrX",-0.0312802035342967,1.37596027171743,-0.335770728831446,0.737376621162828,0.823516988205622,-6.17165848648276
"ENSG00000100336","ENSG00000100336","80832","APOL4","chr22",0.01231929210372,1.19577031151712,0.080370007189827,0.936018980094539,0.961172106870818,-6.17168153580239
"ENSG00000160007","ENSG00000160007","2909","ARHGAP35","chr19",-0.0433704348261603,5.48450271011469,-1.24768216275864,0.213527169526205,0.338334213126206,-6.17193607502563
"ENSG00000251022","ENSG00000251022","100499177","THAP9-AS1","chr4",-0.0727007587365683,4.53757853274882,-1.21902908479766,0.224191039318687,0.35098804973125,-6.17319546842604
"ENSG00000219200","ENSG00000219200","440400","RNASEK",NA,-0.0349855453123202,1.68023718044646,-0.564045074843775,0.57332109258314,0.692135908675253,-6.17357146917614
"ENSG00000273344","ENSG00000273344","202781","PAXIP1-AS1","chr7",-0.046365715387941,2.42762691476335,-0.873196049438032,0.383546566261477,0.520893673607832,-6.17376734801817
"ENSG00000166148","ENSG00000166148","552","AVPR1A","chr12",0.059349554628639,1.54535358234009,0.487731349257777,0.626245353475081,0.736888216895403,-6.17378452617671
"ENSG00000137500","ENSG00000137500","60492","CCDC90B","chr11",-0.047205126059194,5.05052186755779,-1.23885594465908,0.216772008087441,0.341905019254162,-6.17392152008879
"ENSG00000237190","ENSG00000237190","91368","CDKN2AIPNL","chr5",-0.0449747216021638,2.51713753221772,-0.91284606078131,0.362362912243658,0.500209656743299,-6.17432858688029
"ENSG00000075239","ENSG00000075239","38","ACAT1","chr11",0.0735603380264184,3.73924846007893,1.14007649656105,0.255543901824842,0.386838351904848,-6.17433516443629
"ENSG00000141401","ENSG00000141401","3613","IMPA2","chr18",-0.0765966303442715,5.51614790350039,-1.24564253355824,0.214273857169635,0.339271254641508,-6.17447976062808
"ENSG00000277481","ENSG00000277481","342372","PKD1L3","chr16",-0.0464714168023851,1.41895247400939,-0.303724135681828,0.761636658392795,0.841412209025766,-6.17451544803651
"ENSG00000107036","ENSG00000107036","57589","RIC1","chr9",0.0338702114274695,6.98476672223577,1.2273382154909,0.221059881343194,0.347039389719157,-6.17465275329872
"ENSG00000259826","ENSG00000259826","112267983","LOC112267983",NA,-0.0259576253145648,1.43872410988817,-0.441502694240097,0.659300162867687,0.763311300654251,-6.17527078497044
"ENSG00000173621","ENSG00000173621","78999","LRFN4","chr11",-0.0323669099387103,1.48059257714794,-0.47797751575594,0.633159870002325,0.742624287796016,-6.17529616549914
"ENSG00000173511","ENSG00000173511","7423","VEGFB","chr11",0.0180805101181763,1.27952446984976,0.244090397092518,0.807397434334484,0.874519310124955,-6.17558869021572
"ENSG00000279873","ENSG00000279873","100129726","LINC01126","chr2",0.0521746315015733,3.21145162968979,1.05179805801629,0.294092470907973,0.430208707164152,-6.17571845738802
"ENSG00000143751","ENSG00000143751","163859","SDE2","chr1",-0.0438373708673162,5.67670451304852,-1.2450122127684,0.214504994374298,0.339514184429891,-6.17622024798512
"ENSG00000127337","ENSG00000127337","8089","YEATS4","chr12",0.069939007640317,3.03117533117314,1.02193890478931,0.307977336828188,0.445449012779415,-6.17631231239955
"ENSG00000167034","ENSG00000167034","4824","NKX3-1","chr8",0.0903618895324921,1.449608530769,0.414271860272799,0.679094867070574,0.77901205163608,-6.17683724433811
"ENSG00000151148","ENSG00000151148","89910","UBE3B","chr12",-0.04744977160757,5.76839394436525,-1.24451218235233,0.214688483130389,0.339640548990949,-6.17688542954599
"ENSG00000253522","ENSG00000253522","107075116","MIR3142HG",NA,-0.0400992550798829,1.69669563982954,-0.582233748519398,0.561029402083967,0.681102319101773,-6.17694236659895
"ENSG00000196683","ENSG00000196683","54543","TOMM7","chr7",0.126677006353409,5.24090805904385,1.23925329750004,0.216625162830858,0.341714527527266,-6.17696028197835
"ENSG00000166228","ENSG00000166228","5092","PCBD1","chr10",-0.0421245366894745,1.96813236081733,-0.719916339251209,0.472371338892564,0.6038787220492,-6.17703599058438
"ENSG00000207721","ENSG00000207721","406962","MIR186","chr1",-0.000200567472518499,1.08859424437447,-0.00238112279196303,0.998102385120765,0.998788209022589,-6.17706216278988
"ENSG00000234608","ENSG00000234608","51275","MAPKAPK5-AS1","chr12",0.0562391421492156,3.37597587567735,1.08550860455524,0.278932202993568,0.413869507775187,-6.17712469743482
"ENSG00000115221","ENSG00000115221","3694","ITGB6","chr2",0.0310893364637499,1.51174307391523,0.393387497759373,0.694429576526398,0.79053405518441,-6.17810048125878
"ENSG00000010292","ENSG00000010292","9918","NCAPD2","chr12",-0.0489333528320641,4.92157881637924,-1.2293709938186,0.220298692205143,0.345927274318056,-6.17830751209664
"ENSG00000185453","ENSG00000185453","374920","ZSWIM9",NA,0.0421125122873117,1.52239468728858,0.374517046397393,0.708394920012668,0.800563219227973,-6.17839931510891
"ENSG00000171530","ENSG00000171530","6902","TBCA","chr5",-0.0590479093214619,3.00350583135291,-1.00080686414103,0.318063862457862,0.455613447566687,-6.17851842682052
"ENSG00000068354","ENSG00000068354","4943","TBC1D25","chrX",-0.0547791443071684,3.38928179202773,-1.07996748939219,0.281386686749949,0.4161741484125,-6.17862294185756
"ENSG00000139946","ENSG00000139946","57161","PELI2","chr14",0.0504993782730564,7.23425653950188,1.21757205515545,0.224743371091852,0.351559636903871,-6.17897785554081
"ENSG00000138778","ENSG00000138778","1062","CENPE","chr4",0.103993911823848,2.93131056936739,0.972876276361728,0.331726171950774,0.469542630337074,-6.17901085094171
"ENSG00000108828","ENSG00000108828","10493","VAT1","chr17",0.0544774845436607,3.03700674564019,1.01597994977481,0.310799783553162,0.448048038168862,-6.17906050800476
"ENSG00000174720","ENSG00000174720","51574","LARP7","chr4",-0.0900422725891336,4.61963024804415,-1.21601777939064,0.225333645649522,0.352187943420973,-6.17924835991783
"ENSG00000102401","ENSG00000102401","51566","ARMCX3","chrX",-0.0371199178247278,4.67703957503593,-1.21816710806416,0.224517679861235,0.35137351999298,-6.17926856139529
"ENSG00000115993","ENSG00000115993","66008","TRAK2","chr2",-0.113586317984928,8.21806597549413,-1.18226265538204,0.238428987025373,0.368133906578109,-6.17944482140633
"ENSG00000151117","ENSG00000151117","144110","TMEM86A","chr11",0.0378868987351796,1.59889256559024,0.490153703846725,0.624533226092154,0.735433292230216,-6.17967745332611
"ENSG00000142227","ENSG00000142227","2014","EMP3","chr19",-0.0589200255430826,6.41988987246172,-1.23405201265698,0.218553054176672,0.343726034786305,-6.17980992898454
"ENSG00000149476","ENSG00000149476","26007","TKFC","chr11",-0.0435935212790399,2.80030583192147,-0.963701887793715,0.336295995742869,0.474113328622328,-6.18016398787436
"ENSG00000274210","ENSG00000274210","115409988","RNVU1-27",NA,-0.100961608154624,3.71593932602539,-1.13422391397208,0.257984578989118,0.389742263348359,-6.18073912902134
"ENSG00000176658","ENSG00000176658","4642","MYO1D","chr17",0.0570846868591647,3.36411450466442,1.0694424046148,0.286089408582098,0.421607137203234,-6.18161172165183
"ENSG00000131389","ENSG00000131389","6533","SLC6A6","chr3",-0.0711465895433996,8.92533888056487,-1.14787143215281,0.252318378548984,0.383245556388342,-6.18202954697827
"ENSG00000139160","ENSG00000139160","254013","ETFBKMT","chr12",0.0439587218062481,1.99510999272219,0.661736845136861,0.508860219466557,0.635056886249644,-6.18206940321179
"ENSG00000183401","ENSG00000183401","126075","CCDC159","chr19",-0.0517298192910883,3.0495467750435,-1.00996290950219,0.313667130399723,0.451090089768398,-6.18238472918489
"ENSG00000182247","ENSG00000182247","7325","UBE2E2","chr3",0.0469506834105901,2.56209306106014,0.907450047619206,0.36520164144072,0.50282344813629,-6.18240595383433
"ENSG00000111639","ENSG00000111639","51258","MRPL51","chr12",-0.067687146411682,4.08460471890322,-1.17587766379985,0.240965709590133,0.370970675345326,-6.18272093279703
"ENSG00000249087","ENSG00000249087","148898","ZNF436-AS1","chr1",0.0387594397598104,1.93952963392953,0.680027507066084,0.497230726500405,0.624971531668663,-6.18285323197548
"ENSG00000155621","ENSG00000155621","138241","C9orf85","chr9",-0.0399839375959934,3.06256136634482,-1.01502785806233,0.31125232746426,0.44860174357533,-6.1833811611638
"ENSG00000179950","ENSG00000179950","22827","PUF60","chr8",-0.0517964097749795,5.60435383431025,-1.2384536458105,0.216920754659854,0.341983075860212,-6.18422024880056
"ENSG00000131779","ENSG00000131779","8799","PEX11B","chr1",-0.0356415590039052,3.98891450018249,-1.16324349694983,0.246041471989183,0.376617763118911,-6.18458069825044
"ENSG00000141096","ENSG00000141096","64180","DPEP3","chr16",0.0579616140332396,2.07114509873182,0.705977902318365,0.480978812007455,0.611404256520387,-6.18461095085059
"ENSG00000169813","ENSG00000169813","3185","HNRNPF","chr10",0.057538490518508,7.18828490967395,1.21271456862054,0.226591822399603,0.353859051136852,-6.1848050214374
"ENSG00000186026","ENSG00000186026","342909","ZNF284","chr19",0.00282916649812128,1.21003237318586,0.0452103221316241,0.96398232522519,0.977480762550407,-6.18511455889192
"ENSG00000176261","ENSG00000176261","339487","ZBTB8OS","chr1",-0.0461347257822853,3.53963934139684,-1.09379678350012,0.275288330514499,0.409332187594931,-6.18591144436056
"ENSG00000002933","ENSG00000002933","55365","TMEM176A","chr7",-0.0861344555287456,1.3218196220381,-0.31363949124461,0.754103979272384,0.835874447862831,-6.18612261423717
"ENSG00000078967","ENSG00000078967","51619","UBE2D4","chr7",-0.0393356108796679,2.21239124220761,-0.780108577937234,0.436199144137123,0.571974250103049,-6.18639707288348
"ENSG00000075651","ENSG00000075651","5337","PLD1","chr3",0.0649269835318223,4.71003232889027,1.21165798965844,0.226995331492002,0.354373313032763,-6.18642032503119
"ENSG00000142230","ENSG00000142230","10055","SAE1","chr19",-0.0464761495969104,4.7999223029268,-1.21944196532711,0.224034702137431,0.350785191842708,-6.1868374301799
"ENSG00000224870","ENSG00000224870","148413","MRPL20-AS1","chr1",-0.0443086302780342,4.33908023355268,-1.19363131304558,0.23395938866346,0.362541583038407,-6.18736703590301
"ENSG00000131591","ENSG00000131591","54991","C1orf159","chr1",-0.0468058217808182,2.32364640272226,-0.83165268524948,0.406543005700056,0.544285921931627,-6.18766375173872
"ENSG00000278619","ENSG00000278619","79922","MRM1","chr17",0.0392076240654504,2.27628797176498,0.807014265121375,0.420564883613719,0.557534533177407,-6.18806493837065
"ENSG00000221643","ENSG00000221643","677843","SNORA77","chr1",-0.0224239834924433,1.24426510731457,-0.197263198791237,0.843811025802128,0.900491053182583,-6.18849566106279
"ENSG00000174365","ENSG00000174365","128439","SNHG11","chr20",0.0178983554136779,1.36665619048244,0.319001206329904,0.750040435443938,0.833185116204655,-6.18860571310486
"ENSG00000105968","ENSG00000105968","94239","H2AZ2","chr7",-0.0321346791517945,6.22113519623581,-1.23100894762345,0.219686727031354,0.345131718950013,-6.18865802204469
"ENSG00000184863","ENSG00000184863","155435","RBM33","chr7",-0.0454609549527044,7.62509998446324,-1.19683322107066,0.232711417485998,0.36136456058953,-6.18871245505572
"ENSG00000088992","ENSG00000088992","54997","TESC","chr12",-0.121521964665411,6.60224758517414,-1.22462882376106,0.222077382860011,0.348303010308264,-6.18884567590485
"ENSG00000061936","ENSG00000061936","6433","SFSWAP","chr12",-0.0415125289293947,6.19251641940574,-1.23122326075652,0.219606747284024,0.345047427074048,-6.18888273693917
"ENSG00000119737","ENSG00000119737","10936","GPR75","chr2",0.0372179468629283,1.60053648002205,0.482288267527226,0.630099938366068,0.73989606631106,-6.18930709827968
"ENSG00000139178","ENSG00000139178","51279","C1RL","chr12",-0.069147886062114,6.57150415358734,-1.22563500727511,0.221699120956603,0.347792983647898,-6.18938670902019
"ENSG00000149679","ENSG00000149679","81928","CABLES2","chr20",0.0255178789039819,1.45754068167998,0.365752668735293,0.714915203253931,0.80536257576702,-6.1895605715077
"ENSG00000154582","ENSG00000154582","6921","ELOC","chr8",-0.0482674462162944,3.94896307503851,-1.15246413579773,0.250431365631641,0.381054551814943,-6.18962396728557
"ENSG00000119684","ENSG00000119684","27030","MLH3","chr14",0.0533738399151235,5.32598318158259,1.23150198116015,0.219502762808247,0.34496675205368,-6.18991338447055
"ENSG00000104205","ENSG00000104205","100533105","C8orf44-SGK3","chr8",0.0529236604755018,3.64023617496494,1.11372801991644,0.266660020802707,0.399441473446981,-6.19003712541394
"ENSG00000006695","ENSG00000006695","1352","COX10","chr17",0.0416429296176361,3.07664145065987,1.01283582845906,0.312295896171401,0.449759621043682,-6.19028349996095
"ENSG00000175970","ENSG00000175970","84747","UNC119B","chr12",0.034597906693377,4.46385738751335,1.19453059069064,0.233608406079699,0.362294882907915,-6.19168677344232
"ENSG00000158691","ENSG00000158691","9753","ZSCAN12","chr6",0.0615338407547361,3.73851249896567,1.12942069792661,0.25999977067277,0.392198986558636,-6.19189014925338
"ENSG00000130021","ENSG00000130021","8226","PUDP","chrX",-0.043145211330602,3.79979922081938,-1.13603463346821,0.257227729367773,0.388688476922227,-6.19219446216054
"ENSG00000167272","ENSG00000167272","51367","POP5","chr12",0.0556833824344428,3.35936198147197,1.07356374596374,0.284241616340134,0.419643820764706,-6.19259681398441
"ENSG00000156510","ENSG00000156510","80201","HKDC1","chr10",0.0670954691300735,2.19142710942669,0.753735053751091,0.45184663390495,0.585675813943055,-6.19270365850503
"ENSG00000149970","ENSG00000149970","22866","CNKSR2","chrX",0.0580561794043192,3.19214034682925,1.03449201190805,0.302087635058735,0.438818866531624,-6.19276614357875
"ENSG00000184271","ENSG00000184271","5463","POU6F1","chr12",0.0456875470925408,2.05173644305908,0.705366283820762,0.481358467982898,0.611534097031315,-6.19341100372622
"ENSG00000182534","ENSG00000182534","439921","MXRA7","chr17",0.111104602047457,2.35851335180995,0.798061933058844,0.425729727025622,0.562390599891638,-6.19376120816477
"ENSG00000176248","ENSG00000176248","29882","ANAPC2","chr9",-0.0502287639460156,4.52905867617173,-1.19946761103679,0.231688213535493,0.360101673759008,-6.19409163334837
"ENSG00000156453","ENSG00000156453","5097","PCDH1","chr5",0.0182972754298592,1.34416575470326,0.125272865418178,0.900426529579632,0.937253059339282,-6.19533029834456
"ENSG00000101082","ENSG00000101082","84174","SLA2","chr20",0.0541320089439532,4.65910856857729,1.20359820477167,0.230090364351364,0.358127823958358,-6.19533212347073
"ENSG00000154743","ENSG00000154743","80746","TSEN2","chr3",0.0437288587241207,3.39888389271766,1.06862662886482,0.28645612632904,0.421910377322702,-6.19574172464678
"ENSG00000138430","ENSG00000138430","29789","OLA1","chr2",0.0536426263390057,4.14262779167003,1.16651863426561,0.244718498141873,0.375017579228988,-6.19651378526123
"ENSG00000219481","ENSG00000219481","55672","NBPF1","chr1",0.0930020850581599,3.19123313421345,1.01042136235592,0.313448045297376,0.450824484770406,-6.19758045801316
"ENSG00000164031","ENSG00000164031","79982","DNAJB14","chr4",-0.0663448568134824,7.36883500928269,-1.19366531441904,0.23394611129238,0.362541583038407,-6.19897011196379
"ENSG00000103248","ENSG00000103248","64779","MTHFSD","chr16",-0.0335691882872234,4.26670977383513,-1.17568782400962,0.241041423829231,0.371017037483565,-6.1993113137987
"ENSG00000078124","ENSG00000078124","55331","ACER3","chr11",-0.0493414279838994,5.65543457351687,-1.22586606061124,0.221612325061488,0.347698437225391,-6.19960411503103
"ENSG00000152229","ENSG00000152229","9050","PSTPIP2","chr18",-0.0760335611842942,6.38801101615679,-1.22017638982974,0.22375680638676,0.350517564397186,-6.19980016077286
"ENSG00000230701","ENSG00000230701","26226","FBXW4P1","chr22",-0.0331752629844147,1.57072483626074,-0.429129078396102,0.668266098966531,0.770018792013566,-6.20004675197348
"ENSG00000104228","ENSG00000104228","23087","TRIM35","chr8",0.0425075741230325,4.9291838982969,1.21369713286793,0.226217042289824,0.353315869076826,-6.20010935940223
"ENSG00000167528","ENSG00000167528","121274","ZNF641","chr12",0.0865488081910667,7.0946273072755,1.20397737034878,0.229944087099452,0.357942654348281,-6.20011545560289
"ENSG00000055147","ENSG00000055147","10827","FAM114A2","chr5",0.037235195749139,4.85053533340488,1.20785953350957,0.228450229259927,0.356082430123661,-6.20070805670868
"ENSG00000110801","ENSG00000110801","5715","PSMD9","chr12",-0.0389386515319335,3.55316048985882,-1.08169630243848,0.28061931511204,0.415492984252295,-6.20076459569754
"ENSG00000186594","ENSG00000186594","84981","MIR22HG","chr17",0.0433782377604313,3.46452773678097,1.06963925863837,0.286000964156887,0.421524191746803,-6.20114783672535
